Accepted_Annotations,Annotation_Count,Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Followers,Genius_IQ,Hot,Is_Description,Is_Verified,Length_Referent_Text,Meme_Verified,Number_Contributors,Number_Verified_Annotations,Page_Views,Pinned,Pyong_Count,Release_Date,Total_Votes,Class,Total_Votes_log
54,58,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,142,FALSE,111,0,77481,FALSE,31,5353,2,low,0.301029996
30,33,FALSE,unreviewed,0,TRUE,693,?,FALSE,FALSE,FALSE,193,FALSE,51,0,70429,FALSE,18,8948,1,low,0
18,22,FALSE,unreviewed,0,TRUE,17568,144243,FALSE,FALSE,TRUE,94,TRUE,172,0,828968,FALSE,227,2528,17,high,1.230448921
32,35,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,21,FALSE,85,0,276104,FALSE,35,7866,4,low,0.602059991
45,47,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,45,FALSE,234,1,2749197,FALSE,1861,1300,15,high,1.176091259
29,34,FALSE,accepted,0,TRUE,2660,?,FALSE,FALSE,FALSE,43,FALSE,100,0,244114,FALSE,29,7906,9,low,0.954242509
17,21,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,187,FALSE,126,2,312702,FALSE,48,8468,17,high,1.230448921
16,22,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,37,FALSE,40,0,89259,FALSE,12,10141,5,low,0.698970004
53,54,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,74,TRUE,315,0,1536371,FALSE,192,853,37,high,1.568201724
40,50,FALSE,verified,0,TRUE,17568,144243,FALSE,FALSE,TRUE,40,TRUE,411,7,1221363,FALSE,153,471,3,low,0.477121255
21,22,FALSE,accepted,2,TRUE,8610,?,FALSE,FALSE,FALSE,43,FALSE,171,0,1491573,FALSE,99,826,42,high,1.62324929
11,12,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,49,FALSE,216,0,3708670,FALSE,204,826,127,high,2.103803721
24,33,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,136,FALSE,22,0,40285,FALSE,2,9854,4,low,0.602059991
31,34,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,146,TRUE,212,2,848363,FALSE,144,7055,33,high,1.51851394
8,10,FALSE,unreviewed,1,FALSE,693,?,FALSE,FALSE,FALSE,33,FALSE,34,0,74409,FALSE,10,5353,0,low,0
33,34,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,56,FALSE,66,0,55269,FALSE,10,7936,2,low,0.301029996
34,35,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,52,FALSE,80,0,243325,FALSE,28,8020,1,low,0
20,21,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,46,FALSE,154,0,2714212,FALSE,215,1948,23,high,1.361727836
37,40,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,50,FALSE,96,1,253453,FALSE,33,7936,4,low,0.602059991
24,27,FALSE,accepted,1,TRUE,598,?,FALSE,FALSE,FALSE,226,FALSE,125,0,1136917,FALSE,296,1664,38,high,1.579783597
26,27,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,53,FALSE,84,0,174452,FALSE,23,7249,6,low,0.77815125
81,84,TRUE,verified,20,FALSE,10964,?,FALSE,FALSE,FALSE,40,FALSE,251,2,3670474,TRUE,495,1699,161,high,2.206825876
37,39,FALSE,accepted,1,FALSE,10964,?,FALSE,FALSE,FALSE,9,FALSE,138,0,2448942,FALSE,317,1699,42,high,1.62324929
30,38,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,20,FALSE,51,0,42338,FALSE,8,10601,3,low,0.477121255
46,49,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,9,TRUE,375,2,5236229,FALSE,872,2119,27,high,1.431363764
24,27,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,109,FALSE,21,0,33958,FALSE,50,7306,1,low,0
19,29,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,67,FALSE,34,0,54207,FALSE,7,2049,1,low,0
12,13,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,135,FALSE,104,0,1361667,FALSE,66,751,28,high,1.447158031
30,33,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,62,FALSE,51,0,70429,FALSE,18,8948,2,low,0.301029996
8,14,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,5,FALSE,24,0,36887,FALSE,42,7089,2,low,0.301029996
29,32,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,9,TRUE,175,0,990612,FALSE,273,3204,53,high,1.72427587
19,20,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,72,TRUE,45,0,273854,FALSE,10,699,2,low,0.301029996
19,20,FALSE,accepted,1,TRUE,10964,?,FALSE,FALSE,FALSE,43,FALSE,433,0,6490108,FALSE,740,121,120,high,2.079181246
55,57,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,49,TRUE,290,1,1404525,FALSE,294,1685,32,high,1.505149978
40,50,TRUE,verified,0,TRUE,17568,144243,FALSE,FALSE,TRUE,103,TRUE,411,7,1221363,TRUE,153,471,64,high,1.806179974
20,21,FALSE,accepted,1,TRUE,10964,?,FALSE,FALSE,FALSE,86,FALSE,154,0,2714212,FALSE,215,1948,19,high,1.278753601
26,29,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,46,FALSE,142,0,600994,FALSE,128,8132,4,low,0.602059991
45,48,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,48,FALSE,65,0,71516,FALSE,15,8790,0,low,0
64,65,FALSE,accepted,1,FALSE,419,?,FALSE,FALSE,FALSE,616,FALSE,79,0,210446,FALSE,18,11238,17,high,1.230448921
98,101,FALSE,accepted,1,FALSE,21495,34478,FALSE,FALSE,TRUE,239,TRUE,552,2,2049199,FALSE,111,2036,26,high,1.414973348
37,42,TRUE,verified,19,TRUE,17568,144243,FALSE,FALSE,TRUE,119,TRUE,399,4,3060005,TRUE,1027,5683,863,high,2.936010796
28,29,FALSE,accepted,4,TRUE,21495,34478,FALSE,FALSE,TRUE,165,TRUE,198,0,1921896,FALSE,426,2514,124,high,2.093421685
5,20,FALSE,unreviewed,0,TRUE,38,?,FALSE,FALSE,FALSE,45,FALSE,6,0,?,FALSE,9,1115,0,low,0
17,18,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,250,FALSE,53,0,66937,FALSE,10,7173,9,low,0.954242509
23,24,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,60,FALSE,398,0,4498975,FALSE,1263,1026,209,high,2.320146286
5,20,FALSE,unreviewed,0,TRUE,38,?,FALSE,FALSE,FALSE,51,FALSE,6,0,?,FALSE,9,1115,1,low,0
22,27,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,38,FALSE,82,0,207559,FALSE,26,7173,4,low,0.602059991
21,26,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,36,FALSE,56,0,87650,FALSE,17,6845,6,low,0.77815125
52,55,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,33,FALSE,64,1,54408,FALSE,12,8735,0,low,0
22,26,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,98,FALSE,41,0,415789,FALSE,59,5701,4,low,0.602059991
23,24,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,205,FALSE,37,0,86111,FALSE,3,7173,4,low,0.602059991
27,32,FALSE,accepted,0,TRUE,419,?,FALSE,FALSE,FALSE,43,FALSE,24,0,29132,FALSE,2,10218,4,low,0.602059991
10,16,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,48,FALSE,28,0,36933,FALSE,47,7089,11,high,1.041392685
27,32,FALSE,unreviewed,1,FALSE,2660,?,FALSE,FALSE,FALSE,35,FALSE,120,0,357887,FALSE,44,8048,1,low,0
8,9,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,96,FALSE,84,0,1633034,FALSE,49,782,86,high,1.934498451
32,42,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,30,FALSE,515,9,5296468,FALSE,341,887,36,high,1.556302501
36,40,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,6,TRUE,363,3,4131701,FALSE,623,2036,50,high,1.698970004
44,45,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,96,TRUE,712,0,1479165,FALSE,270,423,62,high,1.792391689
21,33,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,52,FALSE,41,0,34642,FALSE,7,7369,0,low,0
30,32,FALSE,unreviewed,0,TRUE,693,?,FALSE,FALSE,FALSE,44,FALSE,70,0,233864,FALSE,72,6277,2,low,0.301029996
16,19,FALSE,accepted,1,FALSE,693,?,FALSE,FALSE,FALSE,49,FALSE,27,0,66018,FALSE,10,5353,7,low,0.84509804
33,41,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,31,FALSE,207,7,1930333,FALSE,90,566,4,low,0.602059991
66,69,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,87,FALSE,306,2,2875478,FALSE,342,1699,71,high,1.851258349
20,21,FALSE,accepted,2,FALSE,21495,34478,FALSE,FALSE,TRUE,78,TRUE,247,0,2330119,FALSE,168,401,205,high,2.311753861
9,16,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,64,FALSE,28,0,33035,FALSE,77,7404,1,low,0
40,42,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,287,TRUE,243,0,1365257,FALSE,610,1565,76,high,1.880813592
38,40,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,127,TRUE,147,0,1054515,FALSE,245,4773,36,high,1.556302501
38,40,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,7,TRUE,546,1,2377865,FALSE,1535,1196,31,high,1.491361694
11,25,FALSE,unreviewed,1,FALSE,419,?,FALSE,FALSE,FALSE,48,FALSE,31,0,34645,FALSE,3,11011,1,low,0
19,29,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,196,FALSE,34,0,54207,FALSE,7,2049,0,low,0
20,29,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,70,FALSE,66,0,55588,FALSE,3,9854,2,low,0.301029996
38,40,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,6,TRUE,546,1,2377865,FALSE,1535,1196,145,high,2.161368002
38,39,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,19,FALSE,262,0,1497028,FALSE,996,1175,34,high,1.531478917
18,21,FALSE,accepted,2,FALSE,598,?,FALSE,FALSE,FALSE,80,FALSE,35,0,38870,FALSE,60,7089,1,low,0
103,107,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,27,TRUE,399,3,1792776,FALSE,310,1951,0,low,0
22,28,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,45,FALSE,167,0,2147517,FALSE,91,2126,3,low,0.477121255
44,45,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,43,TRUE,712,0,1479165,FALSE,270,423,50,high,1.698970004
27,28,FALSE,accepted,1,TRUE,10964,?,FALSE,FALSE,FALSE,42,FALSE,196,0,3183017,FALSE,226,1929,47,high,1.672097858
17,21,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,143,FALSE,126,2,312702,FALSE,48,8468,3,low,0.477121255
6,7,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,412,FALSE,94,0,413416,FALSE,81,8132,86,high,1.934498451
36,40,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,48,FALSE,177,2,3274833,FALSE,547,1699,18,high,1.255272505
47,53,TRUE,verified,4,FALSE,21495,34478,FALSE,FALSE,TRUE,69,TRUE,363,5,4222368,TRUE,861,2036,221,high,2.344392274
23,24,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,112,FALSE,37,0,86111,FALSE,3,7173,0,low,0
26,35,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,61,FALSE,32,0,47306,FALSE,23,2234,0,low,0
6,11,FALSE,accepted,0,FALSE,17568,144243,FALSE,FALSE,TRUE,108,TRUE,173,0,826526,FALSE,170,1657,18,high,1.255272505
26,31,FALSE,accepted,1,TRUE,598,?,FALSE,FALSE,FALSE,107,FALSE,78,0,214830,FALSE,87,6557,30,high,1.477121255
22,26,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,53,FALSE,41,0,415789,FALSE,59,5701,0,low,0
18,24,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,111,FALSE,216,0,2254705,FALSE,226,2518,74,high,1.86923172
73,76,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,29,TRUE,141,0,562484,FALSE,46,2466,9,low,0.954242509
42,43,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,77,TRUE,218,0,1104987,FALSE,275,1060,13,high,1.113943352
73,77,FALSE,accepted,0,FALSE,17568,144243,FALSE,FALSE,TRUE,166,TRUE,279,1,1156612,FALSE,233,1657,46,high,1.662757832
20,23,FALSE,accepted,1,TRUE,2660,?,FALSE,FALSE,FALSE,92,FALSE,146,0,897768,FALSE,206,8489,30,high,1.477121255
24,29,FALSE,verified,0,TRUE,8610,?,FALSE,FALSE,FALSE,45,FALSE,195,4,2724546,FALSE,198,2477,19,high,1.278753601
55,56,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,14,TRUE,281,0,1478231,FALSE,259,5843,172,high,2.235528447
54,58,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,39,FALSE,111,0,77481,FALSE,31,5353,8,low,0.903089987
10,16,FALSE,unreviewed,1,FALSE,598,?,FALSE,FALSE,FALSE,5,FALSE,28,0,36933,FALSE,47,7089,0,low,0
35,39,TRUE,verified,2,FALSE,8610,?,FALSE,FALSE,FALSE,79,FALSE,365,3,3306405,TRUE,290,826,1076,high,3.031812271
16,22,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,40,FALSE,95,1,234474,FALSE,28,8132,0,low,0
22,24,FALSE,accepted,2,TRUE,10964,?,FALSE,FALSE,FALSE,72,FALSE,258,1,7397166,FALSE,578,844,57,high,1.755874856
0,7,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,21,FALSE,9,0,5594,FALSE,3,754,0,low,0
19,29,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,121,FALSE,34,0,54207,FALSE,7,2049,1,low,0
30,32,FALSE,accepted,1,TRUE,693,?,FALSE,FALSE,FALSE,42,FALSE,70,0,233864,FALSE,72,6277,7,low,0.84509804
37,39,FALSE,accepted,1,FALSE,10964,?,FALSE,FALSE,FALSE,86,FALSE,138,0,2448942,FALSE,317,1699,31,high,1.491361694
43,48,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,119,TRUE,90,0,284677,FALSE,40,1986,7,low,0.84509804
22,26,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,44,FALSE,41,0,415789,FALSE,59,5701,0,low,0
10,18,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,21,FALSE,69,0,265651,FALSE,35,7481,9,low,0.954242509
7,12,TRUE,verified,0,TRUE,2503,1124,FALSE,FALSE,TRUE,56,TRUE,51,4,227520,TRUE,30,627,58,high,1.763427994
20,29,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,37,FALSE,66,0,55588,FALSE,3,9854,-1,low,0
32,42,TRUE,verified,38,TRUE,8610,?,FALSE,FALSE,FALSE,47,FALSE,515,9,5296468,TRUE,341,887,672,high,2.827369273
38,39,FALSE,accepted,1,FALSE,21495,34478,FALSE,FALSE,TRUE,38,TRUE,262,0,1497028,FALSE,996,1175,36,high,1.556302501
38,39,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,45,TRUE,262,0,1497028,FALSE,996,1175,122,high,2.086359831
36,38,FALSE,accepted,1,FALSE,693,?,FALSE,FALSE,FALSE,76,FALSE,95,0,234938,FALSE,47,6452,5,low,0.698970004
36,49,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,35,FALSE,42,0,65899,FALSE,6,10141,3,low,0.477121255
47,53,TRUE,verified,2,FALSE,21495,34478,FALSE,FALSE,TRUE,19,TRUE,363,5,4222368,TRUE,861,2036,178,high,2.250420002
24,25,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,83,TRUE,278,0,1050140,FALSE,672,1125,86,high,1.934498451
5,18,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,80,FALSE,20,0,26872,FALSE,10,9854,1,low,0
0,3,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,51,FALSE,3,0,?,FALSE,?,1115,0,low,0
66,69,TRUE,accepted,11,FALSE,10964,?,FALSE,FALSE,FALSE,169,FALSE,306,2,2875478,FALSE,342,1699,141,high,2.149219113
30,33,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,40,FALSE,51,0,70429,FALSE,18,8948,5,low,0.698970004
35,39,FALSE,accepted,1,TRUE,8610,?,FALSE,FALSE,FALSE,31,FALSE,277,3,3184871,FALSE,369,1797,21,high,1.322219295
33,41,TRUE,verified,4,TRUE,8610,?,FALSE,FALSE,FALSE,116,FALSE,207,7,1930333,TRUE,90,566,103,high,2.012837225
52,57,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,44,TRUE,434,4,2640134,FALSE,407,1727,17,high,1.230448921
44,45,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,101,TRUE,712,0,1479165,FALSE,270,423,28,high,1.447158031
27,29,FALSE,accepted,1,FALSE,598,?,FALSE,FALSE,FALSE,46,FALSE,60,0,101327,FALSE,71,7306,0,low,0
27,32,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,31,FALSE,120,0,357887,FALSE,44,8048,0,low,0
40,41,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,18,FALSE,294,0,3318872,FALSE,2527,1449,16,high,1.204119983
18,19,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,49,TRUE,827,0,9407569,FALSE,949,416,202,high,2.305351369
44,46,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,53,TRUE,76,0,158330,FALSE,11,1986,2,low,0.301029996
17,24,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,166,FALSE,31,0,34150,FALSE,6,7509,0,low,0
52,54,FALSE,accepted,1,FALSE,17568,144243,FALSE,FALSE,TRUE,80,TRUE,297,0,1024521,FALSE,303,1657,36,high,1.556302501
21,24,FALSE,accepted,1,TRUE,8610,?,FALSE,FALSE,FALSE,33,FALSE,257,2,1441789,FALSE,313,2779,81,high,1.908485019
33,36,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,51,FALSE,335,2,5070070,FALSE,372,2441,265,high,2.423245874
10,11,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,40,FALSE,237,0,5521909,FALSE,201,775,130,high,2.113943352
34,35,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,116,FALSE,80,0,243325,FALSE,28,8020,6,low,0.77815125
11,20,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,56,FALSE,36,0,29021,FALSE,51,7089,1,low,0
27,29,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,37,FALSE,142,0,589526,FALSE,94,8179,10,low,1
55,57,TRUE,verified,40,TRUE,17568,144243,FALSE,FALSE,TRUE,156,TRUE,290,1,1404525,TRUE,294,1685,744,high,2.871572936
64,65,FALSE,accepted,1,FALSE,419,?,FALSE,FALSE,FALSE,46,FALSE,79,0,210446,FALSE,18,11238,7,low,0.84509804
14,27,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,27,FALSE,58,0,93873,FALSE,13,10415,1,low,0
40,50,TRUE,verified,2,TRUE,17568,144243,FALSE,FALSE,TRUE,52,TRUE,411,7,1221363,TRUE,153,471,45,high,1.653212514
50,53,FALSE,accepted,2,FALSE,8610,?,FALSE,FALSE,FALSE,110,FALSE,316,2,2524716,FALSE,382,1797,214,high,2.330413773
24,29,TRUE,verified,1,TRUE,8610,?,FALSE,FALSE,FALSE,45,FALSE,195,4,2724546,TRUE,198,2477,26,high,1.414973348
22,25,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,25,TRUE,305,0,1495678,FALSE,169,129,37,high,1.568201724
23,24,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,13,FALSE,60,0,53974,FALSE,9,7210,1,low,0
21,22,FALSE,accepted,1,TRUE,10964,?,FALSE,FALSE,FALSE,52,FALSE,218,0,2302935,FALSE,163,541,12,high,1.079181246
36,40,FALSE,accepted,1,FALSE,10964,?,FALSE,FALSE,FALSE,41,FALSE,177,2,3274833,FALSE,547,1699,21,high,1.322219295
18,19,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,37,FALSE,197,0,1720858,FALSE,123,826,14,high,1.146128036
34,36,FALSE,accepted,2,FALSE,21495,34478,FALSE,FALSE,TRUE,64,TRUE,245,1,3253375,FALSE,527,2043,16,high,1.204119983
65,67,FALSE,accepted,1,FALSE,8610,?,FALSE,FALSE,FALSE,34,FALSE,362,0,2968632,FALSE,314,2766,29,high,1.462397998
26,29,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,15,FALSE,62,1,155005,FALSE,25,6935,5,low,0.698970004
16,19,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,28,FALSE,27,0,66018,FALSE,10,5353,12,high,1.079181246
42,43,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,20,FALSE,195,0,3081814,FALSE,165,2378,21,high,1.322219295
29,38,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,69,FALSE,84,0,332843,FALSE,96,5360,1,low,0
52,57,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,40,TRUE,434,4,2640134,FALSE,407,1727,37,high,1.568201724
73,76,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,30,TRUE,141,0,562484,FALSE,46,2466,7,low,0.84509804
66,67,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,7,TRUE,117,0,275989,FALSE,163,1434,1,low,0
17,18,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,51,TRUE,59,0,211688,FALSE,13,1986,0,low,0
27,28,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,6,FALSE,196,0,3183017,FALSE,226,1929,18,high,1.255272505
11,14,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,16,FALSE,31,0,32188,FALSE,?,9854,2,low,0.301029996
16,22,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,42,FALSE,95,1,234474,FALSE,28,8132,2,low,0.301029996
36,40,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,102,FALSE,177,2,3274833,FALSE,547,1699,42,high,1.62324929
54,58,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,122,FALSE,111,0,77481,FALSE,31,5353,7,low,0.84509804
0,9,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,44,FALSE,4,0,?,FALSE,3,1308,2,low,0.301029996
42,43,FALSE,accepted,2,TRUE,2503,1124,FALSE,FALSE,TRUE,103,TRUE,218,0,1104987,FALSE,275,1060,10,low,1
34,36,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,21,TRUE,176,0,336606,FALSE,54,1017,20,high,1.301029996
33,36,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,60,FALSE,335,2,5070070,FALSE,372,2441,42,high,1.62324929
20,24,TRUE,verified,60,TRUE,17568,144243,FALSE,FALSE,TRUE,17,TRUE,191,3,1147870,TRUE,203,2841,954,high,2.979548375
22,23,FALSE,accepted,1,TRUE,38,?,FALSE,FALSE,FALSE,100,FALSE,125,0,2423056,FALSE,1331,1177,44,high,1.643452676
28,29,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,28,TRUE,198,0,1921896,FALSE,426,2514,45,high,1.653212514
7,12,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,119,TRUE,51,4,227520,FALSE,30,627,20,high,1.301029996
26,31,FALSE,accepted,4,TRUE,598,?,FALSE,FALSE,FALSE,57,FALSE,78,0,214830,FALSE,87,6557,13,high,1.113943352
47,51,TRUE,verified,8,TRUE,21495,34478,FALSE,FALSE,TRUE,55,TRUE,346,3,3910160,TRUE,380,2036,268,high,2.428134794
84,89,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,28,TRUE,552,4,5613108,FALSE,2095,2036,110,high,2.041392685
22,27,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,54,FALSE,82,0,207559,FALSE,26,7173,52,high,1.716003344
81,84,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,75,FALSE,251,2,3670474,FALSE,495,1699,4,low,0.602059991
33,34,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,41,TRUE,106,0,222423,FALSE,22,4870,10,low,1
25,26,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,56,TRUE,377,0,1878910,FALSE,389,191,73,high,1.86332286
39,43,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,17,TRUE,455,3,4139198,FALSE,785,1664,14,high,1.146128036
17,18,FALSE,accepted,1,FALSE,693,?,FALSE,FALSE,FALSE,109,FALSE,53,0,66937,FALSE,10,7173,3,low,0.477121255
24,25,FALSE,accepted,10,TRUE,17568,144243,FALSE,FALSE,TRUE,339,TRUE,278,0,1050140,FALSE,672,1125,70,high,1.84509804
30,38,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,32,FALSE,51,0,42338,FALSE,8,10601,-1,low,0
6,7,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,139,FALSE,94,0,413416,FALSE,81,8132,17,high,1.230448921
26,29,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,29,FALSE,142,0,600994,FALSE,128,8132,11,high,1.041392685
17,18,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,47,TRUE,59,0,211688,FALSE,13,1986,4,low,0.602059991
23,24,FALSE,accepted,2,TRUE,21495,34478,FALSE,FALSE,TRUE,103,TRUE,382,0,3709414,FALSE,1885,1162,65,high,1.812913357
14,23,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,22,FALSE,34,0,27247,FALSE,6,9854,0,low,0
19,22,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,148,FALSE,111,0,383454,FALSE,65,7917,17,high,1.230448921
