,Accepted_Annotations,Annotation_Count,Annotation_ID,Annotation_Is_Verified,Artist,Classification,Comment_Count,Featured,Featured_Video,Followers,Genius_IQ,Hot,Is_Description,Is_Verified,Length_Referent_Text,Meme_Verified,Number_Contributers,Number_Verified_Annotations,Page_Views,Pinned,Pyong_Count,Referent_ID,Release_Date,Song_Title,Total_Votes
873,N/A,46,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,18,False,N/A,N/A,3428291,False,174.0,1109060,N/A,Clique by Kanye West (Ft. Big Sean & JAY-Z),18
874,N/A,46,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,25,False,N/A,N/A,3428291,False,174.0,1048801,N/A,Clique by Kanye West (Ft. Big Sean & JAY-Z),36
875,N/A,46,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,181,False,N/A,N/A,3428291,False,174.0,1048762,N/A,Clique by Kanye West (Ft. Big Sean & JAY-Z),120
876,N/A,46,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,198,False,N/A,N/A,3428291,False,174.0,1048701,N/A,Clique by Kanye West (Ft. Big Sean & JAY-Z),52
877,N/A,39,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,30,False,N/A,N/A,3306433,False,290.0,8916716,N/A,"Ultralight Beam by Kanye West (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",46
878,N/A,39,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,124,False,N/A,N/A,3306433,False,290.0,8825326,N/A,"Ultralight Beam by Kanye West (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",47
879,N/A,39,N/A,False,Kanye West,accepted,1,N/A,N/A,8610,N/A,False,False,False,30,False,N/A,N/A,3306433,False,290.0,8686493,N/A,"Ultralight Beam by Kanye West (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",65
880,N/A,39,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,209,False,N/A,N/A,3306433,False,290.0,8679829,N/A,"Ultralight Beam by Kanye West (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",229
881,N/A,39,N/A,True,Kanye West,verified,4,N/A,N/A,8610,N/A,False,False,False,107,False,N/A,N/A,3306433,True,290.0,8678208,N/A,"Ultralight Beam by Kanye West (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",566
882,N/A,39,N/A,True,Kanye West,verified,0,N/A,N/A,8610,N/A,False,False,False,107,False,N/A,N/A,3306433,True,290.0,8678093,N/A,"Ultralight Beam by Kanye West (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",657
883,N/A,39,N/A,True,Kanye West,verified,2,N/A,N/A,8610,N/A,False,False,False,79,False,N/A,N/A,3306433,True,290.0,8678062,N/A,"Ultralight Beam by Kanye West (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1076
884,N/A,39,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,32,False,N/A,N/A,3306433,False,290.0,8668666,N/A,"Ultralight Beam by Kanye West (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",66
885,N/A,39,N/A,False,Kanye West,accepted,4,N/A,N/A,8610,N/A,False,False,False,62,False,N/A,N/A,3306433,False,290.0,8664206,N/A,"Ultralight Beam by Kanye West (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",72
886,N/A,39,N/A,False,Kanye West,accepted,5,N/A,N/A,8610,N/A,False,False,False,122,False,N/A,N/A,3306433,False,290.0,8664196,N/A,"Ultralight Beam by Kanye West (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",165
887,N/A,39,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,12,False,N/A,N/A,3184925,False,369.0,11628949,N/A,Bound 2 by Kanye West,4
888,N/A,39,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,15,False,N/A,N/A,3184925,False,369.0,8907785,N/A,Bound 2 by Kanye West,21
889,N/A,39,N/A,False,Kanye West,accepted,1,N/A,N/A,8610,N/A,False,False,False,7,False,N/A,N/A,3184925,False,369.0,6263858,N/A,Bound 2 by Kanye West,7
890,N/A,39,N/A,True,Kanye West,verified,6,N/A,N/A,8610,N/A,False,False,False,6,False,N/A,N/A,3184925,True,369.0,4829686,N/A,Bound 2 by Kanye West,284
891,N/A,39,N/A,True,Kanye West,verified,2,N/A,N/A,8610,N/A,False,False,False,120,False,N/A,N/A,3184925,True,369.0,4818810,N/A,Bound 2 by Kanye West,170
892,N/A,39,N/A,True,Kanye West,verified,0,N/A,N/A,8610,N/A,False,False,False,176,False,N/A,N/A,3184925,True,369.0,4404296,N/A,Bound 2 by Kanye West,132
893,N/A,39,N/A,False,Kanye West,accepted,1,N/A,N/A,8610,N/A,False,False,False,31,False,N/A,N/A,3184925,False,369.0,3983239,N/A,Bound 2 by Kanye West,21
894,N/A,39,N/A,False,Kanye West,accepted,2,N/A,N/A,8610,N/A,False,False,False,154,False,N/A,N/A,3184925,False,369.0,1873355,N/A,Bound 2 by Kanye West,137
895,N/A,39,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,24,False,N/A,N/A,3184925,False,369.0,1873148,N/A,Bound 2 by Kanye West,34
896,N/A,39,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,64,False,N/A,N/A,3184925,False,369.0,1872465,N/A,Bound 2 by Kanye West,113
897,N/A,38,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,89,False,N/A,N/A,3050309,False,2699.0,8093575,N/A,I Don't Fuck With You by Big Sean (Ft. E-40),7
898,N/A,38,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,171,False,N/A,N/A,3050309,False,2699.0,8093456,N/A,I Don't Fuck With You by Big Sean (Ft. E-40),4
899,N/A,38,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,137,False,N/A,N/A,3050309,False,2699.0,7777413,N/A,I Don't Fuck With You by Big Sean (Ft. E-40),10
900,N/A,38,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,47,False,N/A,N/A,3050309,False,2699.0,4253701,N/A,I Don't Fuck With You by Big Sean (Ft. E-40),10
901,N/A,38,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,50,False,N/A,N/A,3050309,False,2699.0,4251598,N/A,I Don't Fuck With You by Big Sean (Ft. E-40),18
902,N/A,38,N/A,False,Kanye West,accepted,1,N/A,N/A,8610,N/A,False,False,False,56,False,N/A,N/A,3050309,False,2699.0,4187488,N/A,I Don't Fuck With You by Big Sean (Ft. E-40),1
903,N/A,38,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,83,False,N/A,N/A,3050309,False,2699.0,4119488,N/A,I Don't Fuck With You by Big Sean (Ft. E-40),10
904,N/A,38,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,136,False,N/A,N/A,3050309,False,2699.0,4119477,N/A,I Don't Fuck With You by Big Sean (Ft. E-40),15
905,N/A,38,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,19,False,N/A,N/A,3050309,False,2699.0,4094015,N/A,I Don't Fuck With You by Big Sean (Ft. E-40),55
906,N/A,38,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,59,False,N/A,N/A,3050309,False,2699.0,4089233,N/A,I Don't Fuck With You by Big Sean (Ft. E-40),9
907,N/A,67,N/A,False,Kanye West,unreviewed,0,N/A,N/A,8610,N/A,False,False,False,49,False,N/A,N/A,2968921,False,314.0,14198034,N/A,"Monster by Kanye West (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",1
908,N/A,67,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,22,False,N/A,N/A,2968921,False,314.0,13104372,N/A,"Monster by Kanye West (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6
909,N/A,67,N/A,False,Kanye West,accepted,2,N/A,N/A,8610,N/A,False,False,False,94,False,N/A,N/A,2968921,False,314.0,8754887,N/A,"Monster by Kanye West (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",24
910,N/A,67,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,29,False,N/A,N/A,2968921,False,314.0,8468691,N/A,"Monster by Kanye West (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",25
911,N/A,67,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,43,False,N/A,N/A,2968921,False,314.0,8142411,N/A,"Monster by Kanye West (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",3
912,N/A,67,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,96,False,N/A,N/A,2968921,False,314.0,6736858,N/A,"Monster by Kanye West (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",61
913,N/A,67,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,21,False,N/A,N/A,2968921,False,314.0,4293503,N/A,"Monster by Kanye West (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",49
914,N/A,67,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,47,False,N/A,N/A,2968921,False,314.0,2564570,N/A,"Monster by Kanye West (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",37
915,N/A,67,N/A,False,Kanye West,accepted,1,N/A,N/A,8610,N/A,False,False,False,34,False,N/A,N/A,2968921,False,314.0,1666540,N/A,"Monster by Kanye West (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",29
916,N/A,67,N/A,False,Kanye West,accepted,1,N/A,N/A,8610,N/A,False,False,False,22,False,N/A,N/A,2968921,False,314.0,1281332,N/A,"Monster by Kanye West (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",274
917,N/A,46,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,51,False,N/A,N/A,2798207,False,1397.0,8012937,N/A,Blessings by Big Sean (Ft. Drake & Kanye West),8
918,N/A,46,N/A,False,Kanye West,accepted,1,N/A,N/A,8610,N/A,False,False,False,21,False,N/A,N/A,2798207,False,1397.0,4854845,N/A,Blessings by Big Sean (Ft. Drake & Kanye West),90
919,N/A,46,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,19,False,N/A,N/A,2798207,False,1397.0,4840471,N/A,Blessings by Big Sean (Ft. Drake & Kanye West),56
920,N/A,46,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,94,False,N/A,N/A,2798207,False,1397.0,4816795,N/A,Blessings by Big Sean (Ft. Drake & Kanye West),7
921,N/A,46,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,134,False,N/A,N/A,2798207,False,1397.0,4815653,N/A,Blessings by Big Sean (Ft. Drake & Kanye West),14
922,N/A,46,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,44,False,N/A,N/A,2798207,False,1397.0,4815368,N/A,Blessings by Big Sean (Ft. Drake & Kanye West),11
923,N/A,46,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,51,False,N/A,N/A,2798207,False,1397.0,4815296,N/A,Blessings by Big Sean (Ft. Drake & Kanye West),15
924,N/A,46,N/A,False,Kanye West,accepted,1,N/A,N/A,8610,N/A,False,False,False,58,False,N/A,N/A,2798207,False,1397.0,4813807,N/A,Blessings by Big Sean (Ft. Drake & Kanye West),23
925,N/A,46,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,128,False,N/A,N/A,2798207,False,1397.0,4812695,N/A,Blessings by Big Sean (Ft. Drake & Kanye West),86
926,N/A,46,N/A,False,Kanye West,accepted,0,N/A,N/A,8610,N/A,False,False,False,123,False,N/A,N/A,2798207,False,1397.0,4812694,N/A,Blessings by Big Sean (Ft. Drake & Kanye West),41
927,N/A,19,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,58,True,N/A,N/A,9407490,False,949.0,11776682,N/A,HUMBLE. by Kendrick Lamar,107
928,N/A,19,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,129,True,N/A,N/A,9407490,False,949.0,11593217,N/A,HUMBLE. by Kendrick Lamar,560
929,N/A,19,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,62,True,N/A,N/A,9407490,False,949.0,11593050,N/A,HUMBLE. by Kendrick Lamar,724
930,N/A,19,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,122,True,N/A,N/A,9407490,False,949.0,11592958,N/A,HUMBLE. by Kendrick Lamar,380
931,N/A,19,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,53,True,N/A,N/A,9407490,False,949.0,11592897,N/A,HUMBLE. by Kendrick Lamar,199
932,N/A,19,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,46,True,N/A,N/A,9407490,False,949.0,11592781,N/A,HUMBLE. by Kendrick Lamar,196
933,N/A,19,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,49,True,N/A,N/A,9407490,False,949.0,11592775,N/A,HUMBLE. by Kendrick Lamar,202
934,N/A,19,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,70,True,N/A,N/A,9407490,False,949.0,11592667,N/A,HUMBLE. by Kendrick Lamar,800
935,N/A,19,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,668,True,N/A,N/A,9407490,False,949.0,11592646,N/A,HUMBLE. by Kendrick Lamar,876
936,N/A,19,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,52,True,N/A,N/A,9407490,False,949.0,11592609,N/A,HUMBLE. by Kendrick Lamar,202
937,N/A,42,N/A,True,Kendrick Lamar,verified,19,N/A,N/A,21495,34478,False,False,True,25,True,N/A,N/A,7086078,True,669.0,1332377,N/A,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",1097
938,N/A,42,N/A,False,Kendrick Lamar,verified,0,N/A,N/A,21495,34478,False,False,True,25,True,N/A,N/A,7086078,False,669.0,1332377,N/A,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",9
939,N/A,42,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,38,True,N/A,N/A,7086078,False,669.0,7621997,N/A,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",27
940,N/A,42,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,21,True,N/A,N/A,7086078,False,669.0,1880010,N/A,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",95
941,N/A,42,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,43,True,N/A,N/A,7086078,False,669.0,1618133,N/A,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",21
942,N/A,42,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,63,True,N/A,N/A,7086078,False,669.0,1356883,N/A,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",12
943,N/A,42,N/A,True,Kendrick Lamar,verified,5,N/A,N/A,21495,34478,False,False,True,54,True,N/A,N/A,7086078,True,669.0,1332397,N/A,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",330
944,N/A,42,N/A,True,Kendrick Lamar,verified,19,N/A,N/A,21495,34478,False,False,True,25,True,N/A,N/A,7086078,True,669.0,1332378,N/A,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",1097
945,N/A,42,N/A,False,Kendrick Lamar,accepted,2,N/A,N/A,21495,34478,False,False,True,9,True,N/A,N/A,7086078,False,669.0,1314848,N/A,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",61
946,N/A,42,N/A,False,Kendrick Lamar,accepted,1,N/A,N/A,21495,34478,False,False,True,31,True,N/A,N/A,7086078,False,669.0,1287433,N/A,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",92
947,N/A,42,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,51,True,N/A,N/A,7086078,False,669.0,1215367,N/A,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",74
948,N/A,89,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,13,True,N/A,N/A,5613068,False,2095.0,8958453,N/A,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),47
949,N/A,89,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,12,True,N/A,N/A,5613068,False,2095.0,8751615,N/A,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),27
950,N/A,89,N/A,False,Kendrick Lamar,accepted,1,N/A,N/A,21495,34478,False,False,True,7,True,N/A,N/A,5613068,False,2095.0,8462215,N/A,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),31
951,N/A,89,N/A,False,Kendrick Lamar,accepted,1,N/A,N/A,21495,34478,False,False,True,20,True,N/A,N/A,5613068,False,2095.0,8301963,N/A,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),8
952,N/A,89,N/A,False,Kendrick Lamar,accepted,2,N/A,N/A,21495,34478,False,False,True,18,True,N/A,N/A,5613068,False,2095.0,4295771,N/A,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),39
953,N/A,89,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,42,True,N/A,N/A,5613068,False,2095.0,3439197,N/A,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),11
954,N/A,89,N/A,False,Kendrick Lamar,accepted,1,N/A,N/A,21495,34478,False,False,True,26,True,N/A,N/A,5613068,False,2095.0,3132221,N/A,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),15
955,N/A,89,N/A,False,Kendrick Lamar,accepted,1,N/A,N/A,21495,34478,False,False,True,44,True,N/A,N/A,5613068,False,2095.0,3123925,N/A,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),20
956,N/A,89,N/A,False,Kendrick Lamar,accepted,3,N/A,N/A,21495,34478,False,False,True,154,True,N/A,N/A,5613068,False,2095.0,2825722,N/A,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),44
957,N/A,89,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,28,True,N/A,N/A,5613068,False,2095.0,2729702,N/A,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),110
958,N/A,49,N/A,True,Kendrick Lamar,verified,40,N/A,N/A,21495,34478,False,False,True,31,True,N/A,N/A,5236288,True,872.0,909561,N/A,Swimming Pools (Drank) by Kendrick Lamar,773
959,N/A,49,N/A,False,Kendrick Lamar,verified,0,N/A,N/A,21495,34478,False,False,True,31,True,N/A,N/A,5236288,False,872.0,909561,N/A,Swimming Pools (Drank) by Kendrick Lamar,8
960,N/A,49,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,75,True,N/A,N/A,5236288,False,872.0,11819944,N/A,Swimming Pools (Drank) by Kendrick Lamar,18
961,N/A,49,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,9,True,N/A,N/A,5236288,False,872.0,10226130,N/A,Swimming Pools (Drank) by Kendrick Lamar,27
962,N/A,49,N/A,False,Kendrick Lamar,accepted,1,N/A,N/A,21495,34478,False,False,True,21,True,N/A,N/A,5236288,False,872.0,2739115,N/A,Swimming Pools (Drank) by Kendrick Lamar,47
963,N/A,49,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,6,True,N/A,N/A,5236288,False,872.0,1540827,N/A,Swimming Pools (Drank) by Kendrick Lamar,54
964,N/A,49,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,6,True,N/A,N/A,5236288,False,872.0,1539298,N/A,Swimming Pools (Drank) by Kendrick Lamar,26
965,N/A,49,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,22,True,N/A,N/A,5236288,False,872.0,1507266,N/A,Swimming Pools (Drank) by Kendrick Lamar,133
966,N/A,49,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,36,True,N/A,N/A,5236288,False,872.0,1327392,N/A,Swimming Pools (Drank) by Kendrick Lamar,58
967,N/A,49,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,39,True,N/A,N/A,5236288,False,872.0,1310238,N/A,Swimming Pools (Drank) by Kendrick Lamar,57
968,N/A,49,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,56,True,N/A,N/A,5236288,False,872.0,1302560,N/A,Swimming Pools (Drank) by Kendrick Lamar,75
969,N/A,37,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,25,True,N/A,N/A,4526263,False,507.0,12275039,N/A,DNA. by Kendrick Lamar,77
970,N/A,37,N/A,False,Kendrick Lamar,accepted,4,N/A,N/A,21495,34478,False,False,True,94,True,N/A,N/A,4526263,False,507.0,11950883,N/A,DNA. by Kendrick Lamar,37
971,N/A,37,N/A,False,Kendrick Lamar,accepted,1,N/A,N/A,21495,34478,False,False,True,96,True,N/A,N/A,4526263,False,507.0,11746017,N/A,DNA. by Kendrick Lamar,52
972,N/A,37,N/A,False,Kendrick Lamar,accepted,1,N/A,N/A,21495,34478,False,False,True,167,True,N/A,N/A,4526263,False,507.0,11690400,N/A,DNA. by Kendrick Lamar,202
973,N/A,37,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,45,True,N/A,N/A,4526263,False,507.0,11677745,N/A,DNA. by Kendrick Lamar,37
974,N/A,37,N/A,False,Kendrick Lamar,accepted,9,N/A,N/A,21495,34478,False,False,True,49,True,N/A,N/A,4526263,False,507.0,11676575,N/A,DNA. by Kendrick Lamar,116
975,N/A,37,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,156,True,N/A,N/A,4526263,False,507.0,11674795,N/A,DNA. by Kendrick Lamar,117
976,N/A,37,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,36,True,N/A,N/A,4526263,False,507.0,11674747,N/A,DNA. by Kendrick Lamar,56
977,N/A,37,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,216,True,N/A,N/A,4526263,False,507.0,11673689,N/A,DNA. by Kendrick Lamar,83
978,N/A,37,N/A,False,Kendrick Lamar,accepted,2,N/A,N/A,21495,34478,False,False,True,92,True,N/A,N/A,4526263,False,507.0,11672638,N/A,DNA. by Kendrick Lamar,80
979,N/A,53,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,46,True,N/A,N/A,4222374,False,861.0,13769180,N/A,Money Trees by Kendrick Lamar (Ft. Jay Rock),5
980,N/A,53,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,47,True,N/A,N/A,4222374,False,861.0,9116232,N/A,Money Trees by Kendrick Lamar (Ft. Jay Rock),26
981,N/A,53,N/A,True,Kendrick Lamar,verified,2,N/A,N/A,21495,34478,False,False,True,19,True,N/A,N/A,4222374,True,861.0,7783004,N/A,Money Trees by Kendrick Lamar (Ft. Jay Rock),178
982,N/A,53,N/A,True,Kendrick Lamar,verified,4,N/A,N/A,21495,34478,False,False,True,69,True,N/A,N/A,4222374,True,861.0,7782995,N/A,Money Trees by Kendrick Lamar (Ft. Jay Rock),221
983,N/A,53,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,21,True,N/A,N/A,4222374,False,861.0,2739002,N/A,Money Trees by Kendrick Lamar (Ft. Jay Rock),38
984,N/A,53,N/A,True,Kendrick Lamar,verified,2,N/A,N/A,21495,34478,False,False,True,83,True,N/A,N/A,4222374,True,861.0,2339671,N/A,Money Trees by Kendrick Lamar (Ft. Jay Rock),415
985,N/A,53,N/A,True,Kendrick Lamar,verified,2,N/A,N/A,21495,34478,False,False,True,31,True,N/A,N/A,4222374,True,861.0,2339609,N/A,Money Trees by Kendrick Lamar (Ft. Jay Rock),643
986,N/A,53,N/A,True,Kendrick Lamar,verified,2,N/A,N/A,21495,34478,False,False,True,19,True,N/A,N/A,4222374,True,861.0,1903927,N/A,Money Trees by Kendrick Lamar (Ft. Jay Rock),178
987,N/A,53,N/A,False,Kendrick Lamar,verified,0,N/A,N/A,21495,34478,False,False,True,19,True,N/A,N/A,4222374,False,861.0,1903927,N/A,Money Trees by Kendrick Lamar (Ft. Jay Rock),57
988,N/A,53,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,93,True,N/A,N/A,4222374,False,861.0,1723175,N/A,Money Trees by Kendrick Lamar (Ft. Jay Rock),127
989,N/A,53,N/A,True,Kendrick Lamar,verified,7,N/A,N/A,21495,34478,False,False,True,25,True,N/A,N/A,4222374,True,861.0,1521481,N/A,Money Trees by Kendrick Lamar (Ft. Jay Rock),167
990,N/A,137,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,65,True,N/A,N/A,4168147,False,573.0,14265068,N/A,Control by Big Sean (Ft. Jay Electronica & Kendrick Lamar),21
991,N/A,137,N/A,False,Kendrick Lamar,accepted,1,N/A,N/A,21495,34478,False,False,True,28,True,N/A,N/A,4168147,False,573.0,7724161,N/A,Control by Big Sean (Ft. Jay Electronica & Kendrick Lamar),12
992,N/A,137,N/A,False,Kendrick Lamar,accepted,3,N/A,N/A,21495,34478,False,False,True,55,True,N/A,N/A,4168147,False,573.0,2825919,N/A,Control by Big Sean (Ft. Jay Electronica & Kendrick Lamar),54
993,N/A,137,N/A,False,Kendrick Lamar,accepted,3,N/A,N/A,21495,34478,False,False,True,79,True,N/A,N/A,4168147,False,573.0,2293931,N/A,Control by Big Sean (Ft. Jay Electronica & Kendrick Lamar),35
994,N/A,137,N/A,False,Kendrick Lamar,accepted,0,N/A,N/A,21495,34478,False,False,True,10,True,N/A,N/A,4168147,False,573.0,2153310,N/A,Control by Big Sean (Ft. Jay Electronica & Kendrick Lamar),152
995,N/A,137,N/A,False,Kendrick Lamar,accepted,1,N/A,N/A,21495,34478,False,False,True,21,True,N/A,N/A,4168147,False,573.0,2112168,N/A,Control by Big Sean (Ft. Jay Electronica & Kendrick Lamar),141
996,N/A,137,N/A,True,Kendrick Lamar,verified,21,N/A,N/A,21495,34478,False,False,True,62,True,N/A,N/A,4168147,True,573.0,2107481,N/A,Control by Big Sean (Ft. Jay Electronica & Kendrick Lamar),559
997,N/A,137,N/A,True,Kendrick Lamar,verified,18,N/A,N/A,21495,34478,False,False,True,44,True,N/A,N/A,4168147,True,573.0,2107462,N/A,Control by Big Sean (Ft. Jay Electronica & Kendrick Lamar),581
